[Tue Mar 31 21:21:56.120013 2015] [:error] [pid 1014] [client 99.254.9.30:50474] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170
[Wed Apr 01 07:05:27.814505 2015] [:error] [pid 3277] [client 99.254.9.30:50907] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:33.999130 2015] [:error] [pid 3543] [client 99.254.9.30:50916] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:33.999293 2015] [:error] [pid 3543] [client 99.254.9.30:50916] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:33.999307 2015] [:error] [pid 3543] [client 99.254.9.30:50916] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:33.999345 2015] [:error] [pid 3543] [client 99.254.9.30:50916] PHP Fatal error:  Class 'null' not found in /var/www/marchtennisclub.com/public_html/json-api/index.php on line 65, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:35.574661 2015] [:error] [pid 3549] [client 99.254.9.30:50917] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:35.574852 2015] [:error] [pid 3549] [client 99.254.9.30:50917] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:35.574867 2015] [:error] [pid 3549] [client 99.254.9.30:50917] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:35.574908 2015] [:error] [pid 3549] [client 99.254.9.30:50917] PHP Fatal error:  Class 'null' not found in /var/www/marchtennisclub.com/public_html/json-api/index.php on line 65, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:36.328560 2015] [:error] [pid 2931] [client 99.254.9.30:50918] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:36.328858 2015] [:error] [pid 2931] [client 99.254.9.30:50918] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:36.328895 2015] [:error] [pid 2931] [client 99.254.9.30:50918] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:05:36.328954 2015] [:error] [pid 2931] [client 99.254.9.30:50918] PHP Fatal error:  Class 'null' not found in /var/www/marchtennisclub.com/public_html/json-api/index.php on line 65, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.296304 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.296802 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.296846 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.296921 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Notice:  Use of undefined constant BaseMtc_notice - assumed 'BaseMtc_notice' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 639, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.307482 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.307567 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.307590 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.366220 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.366408 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.366435 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.366483 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Notice:  Use of undefined constant BaseMtc_notice - assumed 'BaseMtc_notice' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 639, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.369561 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.369667 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:06:29.369694 2015] [:error] [pid 3550] [client 99.254.9.30:50923] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.465545 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.465825 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.465862 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.465966 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.466041 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.466104 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:08:55.466129 2015] [:error] [pid 3277] [client 99.254.9.30:50936] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.455884 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.456014 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.456029 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.456052 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Notice:  Use of undefined constant BaseEvent - assumed 'BaseEvent' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 291, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.457460 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.457499 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:10:18.457511 2015] [:error] [pid 3550] [client 99.254.9.30:50950] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.800184 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.800374 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.800390 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.800437 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Notice:  Use of undefined constant BaseEvent - assumed 'BaseEvent' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicData.class.php on line 291, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.805379 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.805486 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:12:07.805509 2015] [:error] [pid 3287] [client 99.254.9.30:50951] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:13:01.936089 2015] [:error] [pid 3240] [client 99.254.9.30:50961] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:13:01.936245 2015] [:error] [pid 3240] [client 99.254.9.30:50961] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:13:01.936260 2015] [:error] [pid 3240] [client 99.254.9.30:50961] PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 188, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:13:01.936323 2015] [:error] [pid 3240] [client 99.254.9.30:50961] PHP Warning:  file_get_contents(/var/www/marchtennisclub.com/public_html/to_be/json-api/lib/res/en_strings.json): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicUtils.class.php on line 18, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:13:01.936374 2015] [:error] [pid 3240] [client 99.254.9.30:50961] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170, referer: http://marchtennisclub.com/UnitTest/
[Wed Apr 01 07:13:01.936403 2015] [:error] [pid 3240] [client 99.254.9.30:50961] PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 186, referer: http://marchtennisclub.com/UnitTest/
